"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Food Access",
"06","California","06075035201","San Francisco County, CA - 06075035201","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075035202","San Francisco County, CA - 06075035202","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075035202","San Francisco County, CA - 06075035202","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075035300","San Francisco County, CA - 06075035300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075035300","San Francisco County, CA - 06075035300","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075035400","San Francisco County, CA - 06075035400","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075035400","San Francisco County, CA - 06075035400","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075040100","San Francisco County, CA - 06075040100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075040100","San Francisco County, CA - 06075040100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075040200","San Francisco County, CA - 06075040200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075040200","San Francisco County, CA - 06075040200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042601","San Francisco County, CA - 06075042601","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042601","San Francisco County, CA - 06075042601","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042602","San Francisco County, CA - 06075042602","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042602","San Francisco County, CA - 06075042602","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042700","San Francisco County, CA - 06075042700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042700","San Francisco County, CA - 06075042700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042800","San Francisco County, CA - 06075042800","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075042800","San Francisco County, CA - 06075042800","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075045100","San Francisco County, CA - 06075045100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075045100","San Francisco County, CA - 06075045100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075045200","San Francisco County, CA - 06075045200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075045200","San Francisco County, CA - 06075045200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047600","San Francisco County, CA - 06075047600","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047600","San Francisco County, CA - 06075047600","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047701","San Francisco County, CA - 06075047701","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047701","San Francisco County, CA - 06075047701","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047702","San Francisco County, CA - 06075047702","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047702","San Francisco County, CA - 06075047702","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047801","San Francisco County, CA - 06075047801","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047801","San Francisco County, CA - 06075047801","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047802","San Francisco County, CA - 06075047802","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047802","San Francisco County, CA - 06075047802","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047901","San Francisco County, CA - 06075047901","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047901","San Francisco County, CA - 06075047901","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047902","San Francisco County, CA - 06075047902","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075047902","San Francisco County, CA - 06075047902","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075060100","San Francisco County, CA - 06075060100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075060100","San Francisco County, CA - 06075060100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075060400","San Francisco County, CA - 06075060400","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06075060400","San Francisco County, CA - 06075060400","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06075060502","San Francisco County, CA - 06075060502","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075060502","San Francisco County, CA - 06075060502","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075060700","San Francisco County, CA - 06075060700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075060700","San Francisco County, CA - 06075060700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061000","San Francisco County, CA - 06075061000","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061000","San Francisco County, CA - 06075061000","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061100","San Francisco County, CA - 06075061100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061100","San Francisco County, CA - 06075061100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061200","San Francisco County, CA - 06075061200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061200","San Francisco County, CA - 06075061200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061400","San Francisco County, CA - 06075061400","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061400","San Francisco County, CA - 06075061400","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061500","San Francisco County, CA - 06075061500","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075061500","San Francisco County, CA - 06075061500","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980200","San Francisco County, CA - 06075980200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980200","San Francisco County, CA - 06075980200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980300","San Francisco County, CA - 06075980300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980300","San Francisco County, CA - 06075980300","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980401","San Francisco County, CA - 06075980401","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06075980401","San Francisco County, CA - 06075980401","2019","Data Not Provided","",
"06","California","06075980501","San Francisco County, CA - 06075980501","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980501","San Francisco County, CA - 06075980501","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980600","San Francisco County, CA - 06075980600","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06075980600","San Francisco County, CA - 06075980600","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06075980900","San Francisco County, CA - 06075980900","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075980900","San Francisco County, CA - 06075980900","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06075990100","San Francisco County, CA - 06075990100","2015","Data Not Provided","",
"06","California","06075990100","San Francisco County, CA - 06075990100","2019","Data Not Provided","",
"06","California","06077000100","San Joaquin County, CA - 06077000100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000100","San Joaquin County, CA - 06077000100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000300","San Joaquin County, CA - 06077000300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000300","San Joaquin County, CA - 06077000300","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077000401","San Joaquin County, CA - 06077000401","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077000401","San Joaquin County, CA - 06077000401","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077000402","San Joaquin County, CA - 06077000402","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000402","San Joaquin County, CA - 06077000402","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077000500","San Joaquin County, CA - 06077000500","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000500","San Joaquin County, CA - 06077000500","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000600","San Joaquin County, CA - 06077000600","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000600","San Joaquin County, CA - 06077000600","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000700","San Joaquin County, CA - 06077000700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000700","San Joaquin County, CA - 06077000700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000801","San Joaquin County, CA - 06077000801","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077000801","San Joaquin County, CA - 06077000801","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077000900","San Joaquin County, CA - 06077000900","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077000900","San Joaquin County, CA - 06077000900","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001000","San Joaquin County, CA - 06077001000","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001000","San Joaquin County, CA - 06077001000","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001101","San Joaquin County, CA - 06077001101","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001101","San Joaquin County, CA - 06077001101","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001102","San Joaquin County, CA - 06077001102","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001102","San Joaquin County, CA - 06077001102","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001200","San Joaquin County, CA - 06077001200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001200","San Joaquin County, CA - 06077001200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001300","San Joaquin County, CA - 06077001300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001300","San Joaquin County, CA - 06077001300","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001400","San Joaquin County, CA - 06077001400","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001400","San Joaquin County, CA - 06077001400","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001500","San Joaquin County, CA - 06077001500","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001500","San Joaquin County, CA - 06077001500","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077001600","San Joaquin County, CA - 06077001600","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001600","San Joaquin County, CA - 06077001600","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001700","San Joaquin County, CA - 06077001700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001700","San Joaquin County, CA - 06077001700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001800","San Joaquin County, CA - 06077001800","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001800","San Joaquin County, CA - 06077001800","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001900","San Joaquin County, CA - 06077001900","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077001900","San Joaquin County, CA - 06077001900","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002000","San Joaquin County, CA - 06077002000","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002000","San Joaquin County, CA - 06077002000","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002100","San Joaquin County, CA - 06077002100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002100","San Joaquin County, CA - 06077002100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002201","San Joaquin County, CA - 06077002201","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002201","San Joaquin County, CA - 06077002201","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002202","San Joaquin County, CA - 06077002202","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002202","San Joaquin County, CA - 06077002202","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002300","San Joaquin County, CA - 06077002300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002300","San Joaquin County, CA - 06077002300","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002401","San Joaquin County, CA - 06077002401","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002401","San Joaquin County, CA - 06077002401","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002402","San Joaquin County, CA - 06077002402","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002402","San Joaquin County, CA - 06077002402","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002503","San Joaquin County, CA - 06077002503","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002503","San Joaquin County, CA - 06077002503","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077002504","San Joaquin County, CA - 06077002504","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077002504","San Joaquin County, CA - 06077002504","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077002701","San Joaquin County, CA - 06077002701","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077002701","San Joaquin County, CA - 06077002701","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077002702","San Joaquin County, CA - 06077002702","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077002702","San Joaquin County, CA - 06077002702","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077002800","San Joaquin County, CA - 06077002800","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077002800","San Joaquin County, CA - 06077002800","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003106","San Joaquin County, CA - 06077003106","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003106","San Joaquin County, CA - 06077003106","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003108","San Joaquin County, CA - 06077003108","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003108","San Joaquin County, CA - 06077003108","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003109","San Joaquin County, CA - 06077003109","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003109","San Joaquin County, CA - 06077003109","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003110","San Joaquin County, CA - 06077003110","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003110","San Joaquin County, CA - 06077003110","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003111","San Joaquin County, CA - 06077003111","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003111","San Joaquin County, CA - 06077003111","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003112","San Joaquin County, CA - 06077003112","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003112","San Joaquin County, CA - 06077003112","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003113","San Joaquin County, CA - 06077003113","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003113","San Joaquin County, CA - 06077003113","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003114","San Joaquin County, CA - 06077003114","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003114","San Joaquin County, CA - 06077003114","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003203","San Joaquin County, CA - 06077003203","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003203","San Joaquin County, CA - 06077003203","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003205","San Joaquin County, CA - 06077003205","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003205","San Joaquin County, CA - 06077003205","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003208","San Joaquin County, CA - 06077003208","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003208","San Joaquin County, CA - 06077003208","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003209","San Joaquin County, CA - 06077003209","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003209","San Joaquin County, CA - 06077003209","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003210","San Joaquin County, CA - 06077003210","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003210","San Joaquin County, CA - 06077003210","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003213","San Joaquin County, CA - 06077003213","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003213","San Joaquin County, CA - 06077003213","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003214","San Joaquin County, CA - 06077003214","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003214","San Joaquin County, CA - 06077003214","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003215","San Joaquin County, CA - 06077003215","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077003215","San Joaquin County, CA - 06077003215","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077003216","San Joaquin County, CA - 06077003216","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003216","San Joaquin County, CA - 06077003216","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003217","San Joaquin County, CA - 06077003217","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003217","San Joaquin County, CA - 06077003217","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003305","San Joaquin County, CA - 06077003305","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003305","San Joaquin County, CA - 06077003305","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003306","San Joaquin County, CA - 06077003306","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003306","San Joaquin County, CA - 06077003306","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003307","San Joaquin County, CA - 06077003307","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003307","San Joaquin County, CA - 06077003307","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003308","San Joaquin County, CA - 06077003308","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003308","San Joaquin County, CA - 06077003308","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003310","San Joaquin County, CA - 06077003310","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003310","San Joaquin County, CA - 06077003310","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003311","San Joaquin County, CA - 06077003311","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003311","San Joaquin County, CA - 06077003311","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003312","San Joaquin County, CA - 06077003312","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003312","San Joaquin County, CA - 06077003312","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003313","San Joaquin County, CA - 06077003313","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003313","San Joaquin County, CA - 06077003313","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003403","San Joaquin County, CA - 06077003403","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003403","San Joaquin County, CA - 06077003403","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003404","San Joaquin County, CA - 06077003404","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003404","San Joaquin County, CA - 06077003404","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003405","San Joaquin County, CA - 06077003405","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003405","San Joaquin County, CA - 06077003405","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003406","San Joaquin County, CA - 06077003406","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003406","San Joaquin County, CA - 06077003406","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003407","San Joaquin County, CA - 06077003407","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003407","San Joaquin County, CA - 06077003407","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003409","San Joaquin County, CA - 06077003409","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003409","San Joaquin County, CA - 06077003409","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003410","San Joaquin County, CA - 06077003410","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003410","San Joaquin County, CA - 06077003410","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003500","San Joaquin County, CA - 06077003500","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003500","San Joaquin County, CA - 06077003500","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003601","San Joaquin County, CA - 06077003601","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003601","San Joaquin County, CA - 06077003601","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003602","San Joaquin County, CA - 06077003602","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003602","San Joaquin County, CA - 06077003602","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003700","San Joaquin County, CA - 06077003700","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077003700","San Joaquin County, CA - 06077003700","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077003801","San Joaquin County, CA - 06077003801","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003801","San Joaquin County, CA - 06077003801","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003802","San Joaquin County, CA - 06077003802","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003802","San Joaquin County, CA - 06077003802","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003803","San Joaquin County, CA - 06077003803","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077003803","San Joaquin County, CA - 06077003803","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077003900","San Joaquin County, CA - 06077003900","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077003900","San Joaquin County, CA - 06077003900","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004001","San Joaquin County, CA - 06077004001","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004001","San Joaquin County, CA - 06077004001","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004002","San Joaquin County, CA - 06077004002","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004002","San Joaquin County, CA - 06077004002","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004102","San Joaquin County, CA - 06077004102","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004102","San Joaquin County, CA - 06077004102","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004104","San Joaquin County, CA - 06077004104","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004104","San Joaquin County, CA - 06077004104","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004105","San Joaquin County, CA - 06077004105","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004105","San Joaquin County, CA - 06077004105","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004106","San Joaquin County, CA - 06077004106","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004106","San Joaquin County, CA - 06077004106","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06077004201","San Joaquin County, CA - 06077004201","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004201","San Joaquin County, CA - 06077004201","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004202","San Joaquin County, CA - 06077004202","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004202","San Joaquin County, CA - 06077004202","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004203","San Joaquin County, CA - 06077004203","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004203","San Joaquin County, CA - 06077004203","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004204","San Joaquin County, CA - 06077004204","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004204","San Joaquin County, CA - 06077004204","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004302","San Joaquin County, CA - 06077004302","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004302","San Joaquin County, CA - 06077004302","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004303","San Joaquin County, CA - 06077004303","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004303","San Joaquin County, CA - 06077004303","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004305","San Joaquin County, CA - 06077004305","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004305","San Joaquin County, CA - 06077004305","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004307","San Joaquin County, CA - 06077004307","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004307","San Joaquin County, CA - 06077004307","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004308","San Joaquin County, CA - 06077004308","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004308","San Joaquin County, CA - 06077004308","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004402","San Joaquin County, CA - 06077004402","2015","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077004402","San Joaquin County, CA - 06077004402","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06077004403","San Joaquin County, CA - 06077004403","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004403","San Joaquin County, CA - 06077004403","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004404","San Joaquin County, CA - 06077004404","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004404","San Joaquin County, CA - 06077004404","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004501","San Joaquin County, CA - 06077004501","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004501","San Joaquin County, CA - 06077004501","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004502","San Joaquin County, CA - 06077004502","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004502","San Joaquin County, CA - 06077004502","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06077004600","San Joaquin County, CA - 06077004600","2015","3.0","","Not Low Income, Low Access, Rural" (3),
